8.000000E-01 2.219957E-01 5.091501E-01
8.350000E-01 1.565707E-01 4.972619E-01
8.700000E-01 9.808670E-02 4.995155E-01
9.050000E-01 5.572606E-02 5.116229E-01
9.400000E-01 2.746886E-02 5.315006E-01
9.750000E-01 9.885378E-03 5.574704E-01
1.010000E+00 0.000000E+00 5.879889E-01
1.045000E+00 0.000000E+00 6.216221E-01
1.080000E+00 0.000000E+00 6.568154E-01
1.115000E+00 0.000000E+00 6.922882E-01
1.150000E+00 0.000000E+00 7.269669E-01
1.185000E+00 0.000000E+00 7.599837E-01
1.220000E+00 0.000000E+00 7.906927E-01
1.255000E+00 0.000000E+00 8.186846E-01
1.290000E+00 0.000000E+00 8.437958E-01
1.325000E+00 0.000000E+00 8.661078E-01
1.360000E+00 0.000000E+00 8.859370E-01
1.395000E+00 0.000000E+00 9.038147E-01
1.430000E+00 0.000000E+00 9.204577E-01
1.465000E+00 0.000000E+00 9.367303E-01
1.500000E+00 0.000000E+00 9.535998E-01
-2.000000E+00 0.000000E+00 1.705185E+00
-1.965000E+00 3.533825E-03 1.679082E+00
-1.930000E+00 7.233695E-03 1.652943E+00
-1.895000E+00 1.111215E-02 1.625251E+00
-1.860000E+00 1.518905E-02 1.594650E+00
-1.825000E+00 1.949276E-02 1.559999E+00
-1.790000E+00 2.406145E-02 1.520432E+00
-1.755000E+00 2.894461E-02 1.475392E+00
-1.720000E+00 3.420478E-02 1.424665E+00
-1.685000E+00 3.991966E-02 1.368382E+00
-1.650000E+00 4.618429E-02 1.307018E+00
-1.615000E+00 5.311317E-02 1.241367E+00
-1.580000E+00 6.084141E-02 1.172505E+00
-1.545000E+00 6.952349E-02 1.101735E+00
-1.510000E+00 7.932679E-02 1.030524E+00
-1.475000E+00 9.041508E-02 9.604282E-01
-1.440000E+00 1.029141E-01 8.930168E-01
-1.405000E+00 1.168486E-01 8.297891E-01
-1.370000E+00 1.320406E-01 7.720965E-01
-1.335000E+00 1.479677E-01 7.210708E-01
-1.300000E+00 1.636190E-01 6.775665E-01
-1.265000E+00 1.774530E-01 6.421245E-01
-1.230000E+00 1.876428E-01 6.149643E-01
-1.195000E+00 1.927365E-01 5.960056E-01
-1.160000E+00 1.925106E-01 5.849055E-01
-1.125000E+00 1.883594E-01 5.810887E-01
-1.090000E+00 1.827484E-01 5.837550E-01
-1.055000E+00 1.781539E-01 5.918789E-01
-1.020000E+00 1.763181E-01 6.042265E-01
-9.850000E-01 1.781186E-01 6.194040E-01
-9.500000E-01 1.838090E-01 6.359319E-01
-9.150000E-01 1.933264E-01 6.523312E-01
-8.800000E-01 2.065262E-01 6.672103E-01
-8.450000E-01 2.233290E-01 6.793451E-01
-8.100000E-01 2.438034E-01 6.877480E-01
-7.750000E-01 2.682197E-01 6.917226E-01
-7.400000E-01 2.970932E-01 6.909026E-01
